SI_DO_NAME,SI_GUN_GU_NAME,UP_MYUN_DONG_NAME,final_category,final_score,final_general
대구광역시,중구,동인동2가,NIGHTLIFE,0.6296,False
대전광역시,동구,원동,CAMPUS,0.60455625,False
서울특별시,서대문구,옥천동,RESIDENTIAL,0.6118857142857143,False
경상북도,경산시,백천동,GENERAL,0.5529666666666666,False
경기도,고양시 덕양구,토당동,RESIDENTIAL,0.6780571428571429,False
제주특별자치도,제주시,도련일동,TOURIST,0.6590692307692307,False
대구광역시,동구,송정동,RESIDENTIAL,0.6195090909090909,False
충청남도,천안시 동남구,구성동,GENERAL,0.5534235294117648,False
경기도,양주시,회정동,GENERAL,0.57445,False
전라남도,순천시,장천동,TOURIST,0.729,False
대구광역시,달서구,대천동,RESIDENTIAL,0.6645130434782608,False
경기도,성남시 중원구,여수동,NIGHTLIFE,0.6380272727272728,False
충청북도,청주시 서원구,성화동,CAMPUS,0.6077636363636363,False
서울특별시,종로구,예지동,TOURIST,0.6479647058823529,False
전라남도,완도군,완도읍,OFFICE,0.61,False
대전광역시,동구,자양동,CAMPUS,0.5879,True
경상남도,밀양시,삼문동,TOURIST,0.6185,False
인천광역시,계양구,효성동,RESIDENTIAL,0.66625,False
경기도,포천시,내촌면,GENERAL,0.4227,True
인천광역시,계양구,박촌동,RESIDENTIAL,0.6505916666666667,False
전라남도,목포시,용당동,NIGHTLIFE,0.6399,False
인천광역시,남동구,도림동,OFFICE,0.66584,False
충청북도,제천시,청전동,OFFICE,0.6709,False
충청남도,계룡시,엄사면,RESIDENTIAL,0.6031,False
강원특별자치도,양양군,현북면,TOURIST,0.7894,False
충청남도,보령시,명천동,TOURIST,0.582875,False
강원특별자치도,원주시,개운동,RESIDENTIAL,0.6651,False
경기도,포천시,영북면,TOURIST,0.6984,False
경기도,오산시,금암동,OFFICE,0.6421375,False
충청남도,천안시 동남구,원성동,OFFICE,0.62245,False
전라남도,장흥군,장흥읍,GENERAL,0.3983,False
경상북도,구미시,사곡동,RESIDENTIAL,0.576092,False
서울특별시,종로구,원남동,TOURIST,0.6479647058823529,False
전북특별자치도,전주시 완산구,다가동1가,RESIDENTIAL,0.6488894736842105,False
울산광역시,남구,장생포동,OFFICE,0.6486928571428571,False
전북특별자치도,익산시,어양동,RESIDENTIAL,0.6345,False
경기도,고양시 덕양구,관산동,GENERAL,0.4308,True
전북특별자치도,군산시,미장동,TOURIST,0.5893444444444444,False
경기도,양주시,고읍동,GENERAL,0.57445,False
강원특별자치도,속초시,장사동,TOURIST,0.7047875,False
경상북도,경산시,대동,GENERAL,0.5529666666666666,False
전북특별자치도,군산시,나운동,RESIDENTIAL,0.6961333333333334,False
전라남도,나주시,남평읍,RESIDENTIAL,0.697,False
인천광역시,강화군,양도면,GENERAL,0.3429999999999999,False
강원특별자치도,철원군,서면,RESIDENTIAL,0.625,False
경기도,이천시,호법면,OFFICE,0.6238,False
광주광역시,광산구,도산동,TOURIST,0.6951,False
충청북도,옥천군,옥천읍,OFFICE,0.6857,False
인천광역시,서구,경서동,RESIDENTIAL,0.6725869565217392,False
부산광역시,서구,서대신동2가,CAMPUS,0.6018333333333333,False
경상남도,밀양시,내일동,RESIDENTIAL,0.6077,False
경기도,고양시 덕양구,주교동,OFFICE,0.6571,False
제주특별자치도,서귀포시,보목동,TOURIST,0.6778235294117647,False
충청남도,예산군,덕산면,TOURIST,0.7545,False
경기도,평택시,지산동,TOURIST,0.6611,False
충청북도,청주시 흥덕구,송절동,CAMPUS,0.6104545454545455,False
제주특별자치도,제주시,오라일동,TOURIST,0.6590692307692307,False
경기도,고양시 일산동구,설문동,OFFICE,0.6957083333333333,False
경상남도,김해시,부원동,TOURIST,0.685,False
제주특별자치도,서귀포시,상효동,TOURIST,0.6778235294117647,False
대구광역시,동구,검사동,RESIDENTIAL,0.6195090909090909,False
경기도,성남시 중원구,금광동,NIGHTLIFE,0.6278,False
경기도,수원시 팔달구,팔달로3가,RESIDENTIAL,0.6567700000000001,False
충청북도,청주시 청원구,내수읍,OFFICE,0.6583,False
광주광역시,동구,학동,TOURIST,0.6092,False
울산광역시,울주군,온양읍,GENERAL,0.3951,False
서울특별시,중구,남대문로2가,NIGHTLIFE,0.6285866666666667,False
충청남도,천안시 서북구,성환읍,OFFICE,0.6268,False
경상북도,경주시,진현동,TOURIST,0.6624217391304348,False
강원특별자치도,삼척시,교동,OFFICE,0.6015,False
제주특별자치도,서귀포시,토평동,TOURIST,0.6778235294117647,False
경기도,화성시 동탄구,송동,RESIDENTIAL,0.6154137931034483,False
충청남도,논산시,연무읍,OFFICE,0.6605,False
부산광역시,중구,남포동4가,TOURIST,0.7045,False
경기도,과천시,주암동,RESIDENTIAL,0.6287428571428572,False
광주광역시,광산구,소촌동,GENERAL,0.5570238095238095,False
경기도,양주시,은현면,GENERAL,0.4061,True
전북특별자치도,전주시 완산구,삼천동1가,RESIDENTIAL,0.6548666666666666,False
전북특별자치도,군산시,경장동,TOURIST,0.5893444444444444,False
경상북도,경주시,교동,TOURIST,0.6624217391304348,False
부산광역시,중구,광복동1가,TOURIST,0.7088,False
충청남도,당진시,송악읍,GENERAL,0.4168,True
전북특별자치도,전주시 덕진구,인후동1가,CAMPUS,0.5430333333333334,False
강원특별자치도,고성군,거진읍,TOURIST,0.7501,False
인천광역시,중구,북성동3가,TOURIST,0.6587583333333333,False
경상북도,포항시 북구,용흥동,TOURIST,0.687,False
충청북도,청주시 상당구,남일면,GENERAL,0.4172,True
충청남도,천안시 동남구,목천읍,OFFICE,0.6199,False
서울특별시,종로구,홍지동,TOURIST,0.6479647058823529,False
전북특별자치도,완주군,소양면,GENERAL,0.4145,True
경기도,부천시 소사구,소사본동,OFFICE,0.62835,False
경상남도,창원시 마산합포구,오동동,TOURIST,0.7121,False
서울특별시,성북구,삼선동4가,CAMPUS,0.6278,False
충청남도,예산군,삽교읍,GENERAL,0.3228,False
경상북도,포항시 남구,송도동,TOURIST,0.6818,False
대전광역시,유성구,노은동,RESIDENTIAL,0.6383333333333333,False
대구광역시,달서구,성당동,RESIDENTIAL,0.6079,False
서울특별시,중구,을지로7가,NIGHTLIFE,0.6743,False
경기도,광주시,양벌동,GENERAL,0.58930625,False
경상북도,경주시,보문동,TOURIST,0.6624217391304348,False
부산광역시,중구,중앙동1가,TOURIST,0.6961,False
서울특별시,종로구,행촌동,TOURIST,0.6479647058823529,False
경상남도,남해군,서면,TOURIST,0.8018,False
대전광역시,대덕구,신탄진동,OFFICE,0.649,False
전북특별자치도,전주시 완산구,서노송동,RESIDENTIAL,0.6488894736842105,False
대전광역시,대덕구,비래동,TOURIST,0.6198,False
인천광역시,중구,북성동2가,TOURIST,0.6587583333333333,False
전북특별자치도,전주시 덕진구,장동,RESIDENTIAL,0.6075,False
경상남도,통영시,동호동,TOURIST,0.6869133333333333,False
경상남도,창원시 의창구,동읍,GENERAL,0.3657,False
경기도,용인시 기흥구,상하동,RESIDENTIAL,0.6022,False
대구광역시,달서구,호림동,RESIDENTIAL,0.6645130434782608,False
강원특별자치도,원주시,명륜동,RESIDENTIAL,0.6425000000000001,False
경상북도,김천시,지례면,GENERAL,0.2816999999999999,False
강원특별자치도,영월군,주천면,TOURIST,0.6764,False
경상남도,진주시,대안동,GENERAL,0.5770700000000001,False
경상북도,문경시,문경읍,TOURIST,0.7354,False
부산광역시,영도구,남항동1가,TOURIST,0.6941,False
서울특별시,성북구,상월곡동,RESIDENTIAL,0.6272,False
강원특별자치도,강릉시,구정면,TOURIST,0.7945,False
경기도,용인시 기흥구,하갈동,RESIDENTIAL,0.5946933333333333,False
경상남도,거제시,장승포동,TOURIST,0.7076,False
경상북도,경산시,조영동,GENERAL,0.5529666666666666,False
전라남도,여수시,신월동,TOURIST,0.6336481481481481,False
경기도,수원시 팔달구,교동,RESIDENTIAL,0.6567700000000001,False
광주광역시,광산구,월곡동,GENERAL,0.5096,False
서울특별시,성북구,안암동3가,OFFICE,0.6357,False
경기도,여주시,월송동,GENERAL,0.5664416666666666,False
경기도,이천시,사음동,GENERAL,0.5423214285714286,False
경상남도,진주시,호탄동,GENERAL,0.5770700000000001,False
대전광역시,동구,삼성동,CAMPUS,0.5619,False
경기도,파주시,신촌동,OFFICE,0.6352,False
강원특별자치도,고성군,현내면,TOURIST,0.7847,False
전라남도,영광군,법성면,TOURIST,0.7439,False
충청북도,청주시 상당구,문화동,RESIDENTIAL,0.5930692307692308,False
경상남도,창원시 성산구,사파동,RESIDENTIAL,0.6027,False
울산광역시,중구,유곡동,RESIDENTIAL,0.5905333333333334,False
경상북도,경주시,서부동,TOURIST,0.6624217391304348,False
대구광역시,동구,방촌동,RESIDENTIAL,0.6835,False
경상남도,창원시 진해구,이동,RESIDENTIAL,0.6395,False
서울특별시,종로구,명륜1가,TOURIST,0.6479647058823529,False
전북특별자치도,전주시 완산구,전동3가,RESIDENTIAL,0.6488894736842105,False
경기도,성남시 수정구,사송동,NIGHTLIFE,0.6532176470588235,False
전북특별자치도,전주시 완산구,경원동3가,RESIDENTIAL,0.6488894736842105,False
전북특별자치도,전주시 완산구,중앙동1가,TOURIST,0.6894,False
대구광역시,동구,중대동,RESIDENTIAL,0.6195090909090909,False
경기도,포천시,신북면,GENERAL,0.4025,True
울산광역시,북구,화봉동,RESIDENTIAL,0.6740625,False
충청남도,천안시 동남구,삼룡동,GENERAL,0.5534235294117648,False
전라남도,함평군,함평읍,OFFICE,0.6256,False
강원특별자치도,평창군,진부면,OFFICE,0.6071,False
전라남도,순천시,풍덕동,GENERAL,0.3408,False
경기도,동두천시,송내동,GENERAL,0.3961,False
경상남도,남해군,설천면,TOURIST,0.784,False
대전광역시,유성구,탑립동,RESIDENTIAL,0.6262846153846154,False
대구광역시,북구,노원동1가,OFFICE,0.6652,False
전북특별자치도,전주시 덕진구,송천동1가,RESIDENTIAL,0.61995,False
경상남도,창원시 진해구,여좌동,TOURIST,0.7059,False
대전광역시,서구,복수동,RESIDENTIAL,0.6142,False
경기도,파주시,송촌동,OFFICE,0.6352,False
경상남도,통영시,항남동,TOURIST,0.6869133333333333,False
인천광역시,중구,중앙동3가,TOURIST,0.6587583333333333,False
서울특별시,용산구,도원동,OFFICE,0.62136875,False
경기도,화성시,기안동,RESIDENTIAL,0.6154137931034483,False
제주특별자치도,제주시,해안동,TOURIST,0.6590692307692307,False
충청북도,제천시,금성면,TOURIST,0.7399,False
대구광역시,달성군,논공읍,GENERAL,0.3695,False
전라남도,곡성군,석곡면,OFFICE,0.6383,False
경상북도,구미시,상모동,RESIDENTIAL,0.576092,False
충청북도,제천시,청풍면,TOURIST,0.7687,False
강원특별자치도,삼척시,근덕면,TOURIST,0.8011,False
경기도,용인시 기흥구,청덕동,RESIDENTIAL,0.5946933333333333,False
경기도,고양시 덕양구,고양동,CAMPUS,0.6023,False
경상남도,통영시,중앙동,TOURIST,0.7465,False
전북특별자치도,전주시 완산구,풍남동3가,TOURIST,0.7228,False
서울특별시,용산구,문배동,OFFICE,0.62136875,False
울산광역시,중구,동동,RESIDENTIAL,0.5905333333333334,False
인천광역시,서구,시천동,RESIDENTIAL,0.6725869565217392,False
전라남도,목포시,연산동,RESIDENTIAL,0.624,False
강원특별자치도,강릉시,성산면,TOURIST,0.7821,False
충청남도,서산시,성연면,GENERAL,0.3746,False
경기도,이천시,대월면,OFFICE,0.6333,False
경기도,여주시,상동,GENERAL,0.5664416666666666,False
충청남도,논산시,강경읍,TOURIST,0.6853,False
경상남도,양산시,원동면,TOURIST,0.7967,False
경기도,평택시,고덕면,OFFICE,0.6938,False
강원특별자치도,속초시,도문동,TOURIST,0.7047875,False
경기도,연천군,전곡읍,OFFICE,0.7106,False
경상북도,구미시,공단동,OFFICE,0.6248,False
전라남도,목포시,죽교동,TOURIST,0.7049,False
전라남도,담양군,금성면,TOURIST,0.7905,False
경기도,고양시 덕양구,오금동,RESIDENTIAL,0.6780571428571429,False
경상북도,청송군,진보면,TOURIST,0.7243,False
전북특별자치도,부안군,진서면,GENERAL,0.3798,False
충청남도,서산시,석남동,RESIDENTIAL,0.6157,False
경기도,평택시,청북읍,RESIDENTIAL,0.6001,False
충청남도,천안시 동남구,풍세면,GENERAL,0.4125,True
경기도,이천시,백사면,GENERAL,0.2885,False
경상북도,안동시,남부동,TOURIST,0.6069833333333333,False
강원특별자치도,원주시,소초면,TOURIST,0.7591,False
전라남도,담양군,월산면,TOURIST,0.7495,False
서울특별시,종로구,인의동,TOURIST,0.6479647058823529,False
경상남도,김해시,구산동,OFFICE,0.6030842105263158,False
인천광역시,계양구,오류동,RESIDENTIAL,0.6505916666666667,False
경상남도,진주시,상봉동,TOURIST,0.7205,False
대구광역시,군위군,효령면,GENERAL,0.3692,False
경상남도,사천시,대방동,TOURIST,0.5692642857142857,False
경기도,오산시,청호동,OFFICE,0.6421375,False
서울특별시,성북구,삼선동1가,CAMPUS,0.6278,False
충청북도,괴산군,청천면,TOURIST,0.78,False
광주광역시,남구,임암동,RESIDENTIAL,0.6205235294117647,False
충청남도,당진시,채운동,GENERAL,0.5622499999999999,False
경기도,오산시,누읍동,OFFICE,0.6421375,False
경상북도,경주시,성동동,TOURIST,0.6624217391304348,False
경기도,여주시,하동,GENERAL,0.5664416666666666,False
강원특별자치도,철원군,갈말읍,OFFICE,0.6846,False
강원특별자치도,강릉시,노암동,TOURIST,0.6762,False
경기도,양평군,개군면,OFFICE,0.6469,False
경상남도,합천군,합천읍,TOURIST,0.6923,False
서울특별시,구로구,가리봉동,OFFICE,0.6856,False
경상남도,고성군,고성읍,OFFICE,0.6782,False
강원특별자치도,횡성군,서원면,RESIDENTIAL,0.6041,False
경기도,평택시,장안동,OFFICE,0.657788,False
인천광역시,남동구,운연동,OFFICE,0.66584,False
경기도,양주시,회암동,GENERAL,0.57445,False
경상북도,경주시,천북면,TOURIST,0.773,False
서울특별시,성북구,안암동2가,OFFICE,0.6357,False
경상북도,경주시,양남면,TOURIST,0.737,False
경기도,광주시,고산동,GENERAL,0.58930625,False
부산광역시,서구,남부민동,TOURIST,0.6983999999999999,False
인천광역시,중구,송월동2가,TOURIST,0.6587583333333333,False
전라남도,고흥군,도양읍,TOURIST,0.7494,False
경상북도,경주시,감포읍,TOURIST,0.7504,False
경상북도,울진군,후포면,TOURIST,0.7309,False
경상남도,김해시,대동면,GENERAL,0.4308,True
경상북도,안동시,정하동,TOURIST,0.6069833333333333,False
서울특별시,서초구,원지동,RESIDENTIAL,0.6613722222222223,False
대구광역시,북구,읍내동,OFFICE,0.6362,False
광주광역시,동구,대의동,TOURIST,0.620676923076923,False
울산광역시,중구,다운동,GENERAL,0.4442,True
충청남도,당진시,석문면,GENERAL,0.4183,True
제주특별자치도,제주시,화북일동,TOURIST,0.6590692307692307,False
부산광역시,영도구,대교동2가,TOURIST,0.6794,False
전북특별자치도,군산시,지곡동,TOURIST,0.5893444444444444,False
경상북도,경주시,외동읍,GENERAL,0.3231,False
경상남도,진주시,금산면,GENERAL,0.3715,False
강원특별자치도,원주시,일산동,TOURIST,0.6462,False
광주광역시,남구,백운동,RESIDENTIAL,0.6186,False
충청남도,서산시,해미면,TOURIST,0.7348,False
전북특별자치도,남원시,도통동,TOURIST,0.6873,False
광주광역시,광산구,선암동,GENERAL,0.5570238095238095,False
서울특별시,서초구,내곡동,TOURIST,0.6042,False
전북특별자치도,완주군,이서면,RESIDENTIAL,0.6332,False
경기도,여주시,홍문동,GENERAL,0.5664416666666666,False
충청남도,아산시,도고면,TOURIST,0.7638,False
경기도,이천시,장호원읍,CAMPUS,0.607,False
경기도,이천시,안흥동,GENERAL,0.5423214285714286,False
울산광역시,중구,서동,RESIDENTIAL,0.5905333333333334,False
부산광역시,영도구,봉래동1가,TOURIST,0.68445,False
충청남도,천안시 서북구,성거읍,OFFICE,0.6534,False
광주광역시,동구,황금동,TOURIST,0.620676923076923,False
울산광역시,남구,야음동,OFFICE,0.6486928571428571,False
경기도,화성시,송산면,TOURIST,0.7031,False
강원특별자치도,삼척시,당저동,GENERAL,0.5076999999999999,False
경기도,성남시 중원구,상대원동,OFFICE,0.6466333333333334,False
강원특별자치도,춘천시,옥천동,CAMPUS,0.58904,False
경상남도,하동군,하동읍,RESIDENTIAL,0.6413,False
부산광역시,남구,용당동,CAMPUS,0.5036,True
광주광역시,동구,금동,TOURIST,0.620676923076923,False
강원특별자치도,양구군,양구읍,TOURIST,0.7163,False
서울특별시,은평구,증산동,RESIDENTIAL,0.6336,False
세종특별자치시,,연서면,RESIDENTIAL,0.6562708333333334,False
강원특별자치도,정선군,사북읍,GENERAL,0.3735,False
충청북도,증평군,증평읍,OFFICE,0.6643,False
경상남도,사천시,사남면,GENERAL,0.3484,False
경상남도,통영시,정량동,TOURIST,0.7389,False
경상북도,경주시,배동,TOURIST,0.6624217391304348,False
전라남도,순천시,덕월동,TOURIST,0.589225,False
대구광역시,중구,대안동,RESIDENTIAL,0.6376916666666667,False
강원특별자치도,속초시,청학동,TOURIST,0.7047875,False
경기도,시흥시,거모동,RESIDENTIAL,0.638325,False
대구광역시,달서구,유천동,RESIDENTIAL,0.7493,False
부산광역시,중구,보수동3가,TOURIST,0.6778,False
광주광역시,남구,월산동,RESIDENTIAL,0.6257666666666667,False
경상북도,문경시,호계면,TOURIST,0.7784,False
세종특별자치시,,새롬동,RESIDENTIAL,0.6562708333333334,False
인천광역시,강화군,불은면,GENERAL,0.3339,False
경상남도,진주시,인사동,GENERAL,0.5770700000000001,False
광주광역시,서구,양동,TOURIST,0.6643,False
충청남도,홍성군,광천읍,OFFICE,0.6075,False
광주광역시,남구,노대동,RESIDENTIAL,0.6205235294117647,False
경상북도,영덕군,영덕읍,GENERAL,0.3882,False
강원특별자치도,춘천시,약사동,CAMPUS,0.58904,False
전라남도,진도군,진도읍,TOURIST,0.709,False
경기도,이천시,송정동,GENERAL,0.5423214285714286,False
서울특별시,영등포구,영등포동2가,OFFICE,0.67855,False
전라남도,화순군,도곡면,TOURIST,0.7781,False
광주광역시,북구,오치동,CAMPUS,0.62115,False
강원특별자치도,춘천시,남산면,OFFICE,0.6108,False
경상남도,창녕군,창녕읍,GENERAL,0.3418,False
전라남도,나주시,영산동,TOURIST,0.7031,False
대전광역시,동구,홍도동,CAMPUS,0.5786,True
광주광역시,서구,매월동,RESIDENTIAL,0.6426000000000001,False
서울특별시,영등포구,영등포동5가,OFFICE,0.67855,False
전북특별자치도,전주시 완산구,남노송동,RESIDENTIAL,0.6488894736842105,False
경상남도,양산시,덕계동,RESIDENTIAL,0.6154,False
전북특별자치도,고창군,아산면,TOURIST,0.7696,False
경기도,화성시,중동,RESIDENTIAL,0.6154137931034483,False
서울특별시,성북구,동소문동1가,RESIDENTIAL,0.6272,False
광주광역시,광산구,흑석동,GENERAL,0.5570238095238095,False
경상남도,의령군,의령읍,OFFICE,0.6392,False
광주광역시,동구,광산동,TOURIST,0.620676923076923,False
경기도,안성시,양성면,OFFICE,0.6095,False
충청북도,충주시,금릉동,OFFICE,0.592624,False
경상남도,밀양시,내이동,TOURIST,0.6556,False
경상북도,경산시,압량읍,GENERAL,0.3625,False
충청남도,아산시,신창면,TOURIST,0.7222,False
충청남도,당진시,원당동,GENERAL,0.5622499999999999,False
충청남도,천안시 서북구,차암동,RESIDENTIAL,0.6481642857142857,False
경상북도,예천군,용궁면,GENERAL,0.4082,True
충청남도,논산시,연산면,RESIDENTIAL,0.6407,False
경기도,평택시,청룡동,OFFICE,0.657788,False
경기도,김포시,북변동,OFFICE,0.6777,False
경기도,파주시,파평면,GENERAL,0.3858,False
경기도,의정부시,녹양동,CAMPUS,0.6336,False
경기도,광주시,탄벌동,GENERAL,0.3993,False
충청북도,충주시,문화동,TOURIST,0.6705,False
충청남도,천안시 서북구,직산읍,OFFICE,0.6415,False
강원특별자치도,강릉시,남문동,TOURIST,0.6762,False
부산광역시,금정구,금성동,GENERAL,0.4675,True
경상남도,통영시,서호동,TOURIST,0.6869133333333333,False
인천광역시,서구,신현동,RESIDENTIAL,0.6725869565217392,False
강원특별자치도,인제군,인제읍,OFFICE,0.6513,False
경상북도,울릉군,울릉읍,TOURIST,0.7434,False
전북특별자치도,임실군,운암면,TOURIST,0.7429,False
경기도,성남시 수정구,오야동,NIGHTLIFE,0.6532176470588235,False
부산광역시,금정구,서동,GENERAL,0.5583666666666667,False
강원특별자치도,횡성군,횡성읍,OFFICE,0.6214,False
경기도,수원시 장안구,이목동,RESIDENTIAL,0.62147,False
경상남도,창원시 성산구,반지동,RESIDENTIAL,0.625825,False
경상남도,창원시 성산구,신월동,RESIDENTIAL,0.625825,False
충청남도,서산시,동문동,OFFICE,0.6568499999999999,False
충청남도,서산시,대산읍,TOURIST,0.7425,False
서울특별시,영등포구,양평동3가,OFFICE,0.6396,False
울산광역시,중구,복산동,RESIDENTIAL,0.7092,False
경기도,과천시,문원동,GENERAL,0.4272,True
경기도,광주시,남종면,TOURIST,0.7266,False
전북특별자치도,군산시,영화동,TOURIST,0.5893444444444444,False
서울특별시,중구,광희동2가,NIGHTLIFE,0.6504,False
경상남도,창원시 의창구,팔용동,GENERAL,0.5170714285714285,False
경기도,연천군,청산면,RESIDENTIAL,0.6026,False
경기도,부천시 오정구,원종동,RESIDENTIAL,0.64315,False
경상남도,창원시 마산합포구,교방동,TOURIST,0.6406,False
경상남도,거제시,양정동,TOURIST,0.63465,False
전북특별자치도,고창군,고창읍,GENERAL,0.363,False
부산광역시,사상구,엄궁동,GENERAL,0.4067,True
충청남도,금산군,금산읍,TOURIST,0.6538,False
경상북도,경주시,성건동,OFFICE,0.6384,False
대전광역시,동구,정동,CAMPUS,0.60455625,False
경기도,부천시,옥길동,RESIDENTIAL,0.6560892857142857,False
강원특별자치도,강릉시,병산동,TOURIST,0.6762,False
충청북도,음성군,음성읍,TOURIST,0.6654,False
경상북도,경산시,남산면,RESIDENTIAL,0.6153,False
서울특별시,중구,저동1가,NIGHTLIFE,0.6285866666666667,False
전라남도,여수시,선원동,TOURIST,0.6336481481481481,False
경기도,파주시,산남동,OFFICE,0.6352,False
서울특별시,성북구,보문동5가,OFFICE,0.6132,False
인천광역시,남동구,수산동,OFFICE,0.66584,False
경기도,오산시,갈곶동,OFFICE,0.6421375,False
경상남도,김해시,동상동,OFFICE,0.64545,False
대전광역시,대덕구,연축동,GENERAL,0.5550916666666666,False
전북특별자치도,전주시 덕진구,우아동2가,TOURIST,0.6943999999999999,False
경상북도,영천시,망정동,GENERAL,0.55230625,False
전북특별자치도,군산시,개정면,GENERAL,0.39859999999999995,False
서울특별시,성북구,삼선동2가,CAMPUS,0.6278,False
강원특별자치도,춘천시,낙원동,CAMPUS,0.58904,False
강원특별자치도,원주시,흥업면,CAMPUS,0.5831,False
인천광역시,중구,중앙동4가,TOURIST,0.6587583333333333,False
대구광역시,중구,장관동,RESIDENTIAL,0.6376916666666667,False
대구광역시,북구,동변동,OFFICE,0.6005695652173914,False
경기도,화성시,기산동,RESIDENTIAL,0.6154137931034483,False
광주광역시,북구,삼각동,RESIDENTIAL,0.6844,False
경기도,수원시 권선구,입북동,RESIDENTIAL,0.6196,False
경기도,성남시 수정구,단대동,RESIDENTIAL,0.634,False
경상남도,하동군,북천면,GENERAL,0.3706,False
경기도,파주시,오도동,OFFICE,0.6352,False
서울특별시,중구,남산동3가,NIGHTLIFE,0.6285866666666667,False
경기도,수원시 팔달구,지동,OFFICE,0.6112,False
충청남도,예산군,대흥면,TOURIST,0.7543,False
인천광역시,중구,운북동,TOURIST,0.6587583333333333,False
충청남도,서산시,갈산동,GENERAL,0.5169066666666666,False
충청남도,금산군,추부면,GENERAL,0.427,True
충청북도,충주시,성서동,OFFICE,0.592624,False
경상남도,통영시,산양읍,TOURIST,0.7551,False
경기도,화성시,비봉면,GENERAL,0.4056,True
경상남도,거제시,연초면,GENERAL,0.427,True
부산광역시,영도구,남항동3가,TOURIST,0.6941,False
대구광역시,수성구,사월동,RESIDENTIAL,0.6784826086956521,False
서울특별시,용산구,청파동1가,CAMPUS,0.6319,False
전라남도,나주시,중앙동,GENERAL,0.53794,False
전라남도,목포시,금화동,TOURIST,0.6129043478260869,False
전라남도,담양군,대전면,GENERAL,0.4052,True
인천광역시,서구,연희동,OFFICE,0.7268,False
강원특별자치도,삼척시,정하동,GENERAL,0.5076999999999999,False
대전광역시,유성구,갑동,RESIDENTIAL,0.6262846153846154,False
광주광역시,북구,풍향동,RESIDENTIAL,0.6315,False
경상남도,양산시,북부동,OFFICE,0.5939384615384615,False
경기도,화성시,정남면,OFFICE,0.6263,False
대구광역시,서구,원대동2가,OFFICE,0.6159,False
경상남도,사천시,정동면,RESIDENTIAL,0.6272,False
서울특별시,성북구,동선동5가,CAMPUS,0.638,False
경상남도,진주시,이현동,CAMPUS,0.6035,False
경상북도,포항시 북구,우현동,OFFICE,0.64818,False
전라남도,담양군,용면,TOURIST,0.8115,False
광주광역시,동구,궁동,TOURIST,0.620676923076923,False
경상북도,청송군,청송읍,TOURIST,0.7277,False
대전광역시,서구,내동,RESIDENTIAL,0.6331,False
전라남도,목포시,중동1가,TOURIST,0.6129043478260869,False
강원특별자치도,동해시,쇄운동,TOURIST,0.70769,False
경기도,고양시 덕양구,대자동,RESIDENTIAL,0.6780571428571429,False
전북특별자치도,부안군,계화면,GENERAL,0.3995999999999999,False
대구광역시,북구,매천동,OFFICE,0.6005695652173914,False
대구광역시,중구,서성로1가,RESIDENTIAL,0.6376916666666667,False
서울특별시,용산구,청암동,OFFICE,0.62136875,False
충청북도,괴산군,괴산읍,GENERAL,0.3420999999999999,False
경상북도,안동시,정상동,TOURIST,0.6069833333333333,False
대전광역시,중구,대사동,GENERAL,0.4009,True
강원특별자치도,정선군,고한읍,TOURIST,0.7418,False
경상남도,창원시 진해구,송학동,RESIDENTIAL,0.6121846153846154,False
충청남도,천안시 동남구,구룡동,GENERAL,0.5534235294117648,False
경상남도,거제시,하청면,TOURIST,0.7534,False
경기도,오산시,내삼미동,OFFICE,0.6421375,False
경기도,안산시 상록구,건건동,OFFICE,0.6000538461538462,False
경상남도,밀양시,부북면,OFFICE,0.6135,False
경기도,용인시 기흥구,지곡동,RESIDENTIAL,0.5946933333333333,False
광주광역시,북구,연제동,RESIDENTIAL,0.6422962962962963,False
대구광역시,중구,향촌동,RESIDENTIAL,0.6376916666666667,False
경상남도,진주시,강남동,GENERAL,0.5770700000000001,False
충청북도,진천군,이월면,OFFICE,0.6739,False
충청남도,천안시 서북구,부대동,RESIDENTIAL,0.6481642857142857,False
서울특별시,서대문구,합동,RESIDENTIAL,0.6118857142857143,False
경상남도,진주시,평안동,GENERAL,0.5770700000000001,False
서울특별시,중구,남산동1가,NIGHTLIFE,0.6285866666666667,False
경기도,안성시,대덕면,OFFICE,0.6215,False
경상남도,창원시 마산합포구,신포동1가,TOURIST,0.5817,False
울산광역시,울주군,두동면,TOURIST,0.7942,False
대구광역시,동구,불로동,RESIDENTIAL,0.6195090909090909,False
부산광역시,사하구,구평동,RESIDENTIAL,0.621,False
경기도,고양시 덕양구,대장동,RESIDENTIAL,0.6780571428571429,False
강원특별자치도,원주시,호저면,TOURIST,0.7435,False
충청북도,단양군,가곡면,GENERAL,0.3286,False
경상남도,사천시,서동,TOURIST,0.7231,False
충청남도,아산시,기산동,OFFICE,0.601864705882353,False
경기도,용인시 기흥구,상갈동,TOURIST,0.6053,False
경기도,평택시,소사동,OFFICE,0.657788,False
전북특별자치도,익산시,인화동2가,CAMPUS,0.5607,False
경기도,화성시 병점구,능동,RESIDENTIAL,0.6154137931034483,False
충청남도,아산시,득산동,OFFICE,0.601864705882353,False
대구광역시,수성구,대흥동,RESIDENTIAL,0.6784826086956521,False
대구광역시,중구,화전동,RESIDENTIAL,0.6376916666666667,False
전라남도,구례군,토지면,GENERAL,0.3602999999999999,False
